sector,school_name,suburb,postcode,phone,public_email,contact_form_url,website_url,source_directory_url,last_verified_date,lat,lon,website_checked
independent,Strelley Community School,Port Hedland,6721,,admin@ncaef.com.au,https://www.strelleycommunityschool.wa.edu.au/,http://www.strelleycommunityschool.wa.edu.au,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-20,-20.64828794,119.58998595,true
independent,Quintilian School,Mount Claremont,6010,,,,http://www.quintilianschool.wa.edu.au,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-20,-31.96670213,115.7922479,true
independent,Victoria Park Christian School,Victoria Park,6100,,,,https://www.victoriaparkchristianschool.wa.edu.au/,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-20,-31.97121466,115.8889433,true
independent,Rehoboth Christian College,Kenwick,6107,,,,http://www.rehoboth.wa.edu.au,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-20,-32.03162,115.97792,true
independent,HillSide Christian College,Forrestfield,6058,,,,http://www.hillside.wa.edu.au,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-20,-31.980895,116.018832,true
independent,Kulkarriya Community School,Fitzroy Crossing,6765,,,,http://www.kulkarriya.wa.edu.au,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-20,-18.49834,124.82839,true
independent,The Japanese School in Perth,City Beach,6015,,toiawase@jsp.wa.edu.au,https://jsp.wa.edu.au/,https://jsp.wa.edu.au/,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-20,-31.935869,115.765091,true
independent,Esperance Christian School,Esperance,6450,,admin@ecs.wa.edu.au,https://www.ecs.wa.edu.au/contact-us,https://www.ecs.wa.edu.au/,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-20,-33.864033,121.877238,true
independent,The Beehive Montessori School,Mosman Park,6012,,admin@beehive.wa.edu.au,https://www.beehive.wa.edu.au,http://www.beehive.wa.edu.au,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-20,-32.0176,115.75229,true
independent,Woodbury Boston Primary School,Kronkup,6330,,admin@woodburyboston.wa.edu.au,http://www.woodburyboston.wa.edu.au/search,http://www.woodburyboston.wa.edu.au,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-20,-35.08,117.621389,true
independent,All Saints' College,Bull Creek,6149,,,,http://www.allsaints.wa.edu.au,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-20,-32.05131739,115.8660319,true
independent,Southern Hills Christian College,Bedfordale,6112,,%20communications@southernhills.wa.edu.au,https://www.southernhills.wa.edu.au,https://www.southernhills.wa.edu.au/,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-20,-32.18126812,116.0517031,true
independent,Pioneer Village School,Armadale,6112,,reception@pvs.wa.edu.au,https://pvs.wa.edu.au/contact/,http://www.pvs.wa.edu.au/,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-20,-32.15024,116.0244,true
independent,Kerry Street Community School,Hamilton Hill,6163,,kerrystreet@kerrystreet.wa.edu.au,https://kerrystreet.wa.edu.au/,http://www.kerrystreet.wa.edu.au,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-20,-32.08259,115.77394,true
independent,Christian Aboriginal Parent-Directed School,Coolgardie,6429,,reception@caps.wa.edu.au,https://www.caps.wa.edu.au/contact/,https://www.caps.wa.edu.au/,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-20,-30.95184,121.16142,true
independent,Bethel Christian School,Albany,6330,,absences@bethel.wa.edu.au,http://www.bethel.wa.edu.au/contact,http://www.bethel.wa.edu.au/,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-20,-35.00505433,117.881215,true
independent,Emmanuel Christian Community School,Girrawheen,6064,,admin@eccs.wa.edu.au,https://www.eccs.wa.edu.au/,https://www.eccs.wa.edu.au/,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-20,-31.845711602985887,115.84833896931153,true
independent,Margaret River Independent School,Forest Grove,6286,,,https://mris.wa.edu.au/,http://www.mris.wa.edu.au,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-20,-34.06786,115.10588,false
independent,Regent College,Victoria Park,6100,,admin@regentcollege.wa.edu.au,https://regentcollege.wa.edu.au,http://www.regentcollege.wa.edu.au/,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-20,-31.971479,115.889749,true
independent,Geraldton Christian College,Strathalbyn,6530,,,https://gcc.wa.edu.au/,http://www.gcc.wa.edu.au,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-20,-28.752945,114.644526,false
independent,Yiyili Aboriginal Community School,Halls Creek,6770,,,http://yiyilischool.wa.edu.au/login,http://yiyilischool.wa.edu.au,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-20,-18.716177,126.755437,true
independent,Australian Christian College - Darling Downs,Brookdale,6112,,,,https://www.acc.edu.au/darlingdowns/,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-20,-32.173713,116.004562,true
independent,Kelmscott John Calvin School,Champion Lakes,6111,,information@frsa.asn.au,https://www.frsa.asn.au/schools-2/contact-1/,https://www.frsa.asn.au/,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-20,-32.11772817609099,115.98888638755798,true
independent,Swan Christian College,Middle Swan,6056,,,,http://www.swan.wa.edu.au,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-20,-31.858103,116.014145,true
independent,Dale Christian College WA,Armadale,6112,,,,http://www.dalecc.wa.edu.au,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-20,-32.15964,115.99902,true
independent,St Stephen's School,Duncraig,6023,,admincarramar@ststephens.wa.edu.au,https://www.ststephens.wa.edu.au/,http://www.ststephens.wa.edu.au,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-20,-31.8202,115.78026,true
independent,Kalamunda Christian School,Walliston,6076,,schooloffice@kalamundacs.wa.edu.au,https://kalamundacs.wa.edu.au,http://www.kalamundacs.wa.edu.au,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-20,-32.00201284,116.0694436,true
independent,Kingsway Christian College,Darch,6065,,,,http://www.kingsway.wa.edu.au,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-20,-31.81162,115.83764,true
independent,Providence Christian College,Southern River,6110,,admin@providence.wa.edu.au,https://www.providence.wa.edu.au/contact/,http://www.providence.wa.edu.au,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-20,-32.09909749,115.9373325,true
independent,Rawa Community School,Via Newman,6753,,admin@rawaschool.wa.edu.au,http://www.rawacommunityschool.com,http://www.rawacommunityschool.com,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-20,-22.0445,123.11913,true
independent,Perth Montessori School,Burswood,6100,,reception@perthmontessori.com,https://perthmontessori.com/contact-us/,https://perthmontessori.com/,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-20,-31.96559621,115.8983556,true
independent,Perth Waldorf School,Bibra Lake,6163,,pws@pws.wa.edu.au,https://pws.wa.edu.au/,http://www.pws.wa.edu.au,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-20,-32.09211558,115.8175957,true
independent,Rockingham Montessori School,Rockingham,6168,,reception@rms.wa.edu.au,https://rms.wa.edu.au/,http://www.rms.wa.edu.au,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-20,-32.27690581,115.73628431,true
independent,South Coast Baptist College,Waikiki,6169,,,,https://www.scbc.wa.edu.au/,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-20,-32.31479,115.75694,true
independent,St Mark's Anglican Community School,Hillarys,6025,,,http://www.stmarks.wa.edu.au/search,http://www.stmarks.wa.edu.au,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-20,-31.7990577,115.7414799,false
independent,Cornerstone Christian College,Busselton,6280,,admin@cornerstone.wa.edu.au,http://www.cornerstone.wa.edu.au/search,http://www.cornerstone.wa.edu.au,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-20,-33.67050319,115.3237941,true
independent,Australian Islamic College (Thornlie),Thornlie,6108,,,,http://www.aic.wa.edu.au,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-20,-32.05378009,115.9612058,true
independent,The King's College,Wellard,6170,,info@tkc.wa.edu.au,http://www.tkc.wa.edu.au/contact,http://www.tkc.wa.edu.au,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-20,-32.25312,115.84137,true
independent,Parklands School,Albany,6330,,officemanager@parklands.wa.edu.au,https://www.parklands.wa.edu.au/contact,http://www.parklands.wa.edu.au,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-20,-35.004841,117.860908,true
independent,Helena College,Glen Forrest,6071,,,https://www.helenacollege.wa.edu.au/search,http://www.helena.wa.edu.au,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-20,-31.907231,116.092217,false
independent,Landsdale Christian School,Landsdale,6065,,admin@lcs.wa.edu.au,https://www.lcs.wa.edu.au/search,https://www.lcs.wa.edu.au/,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-20,-31.804536,115.867163,true
independent,Christian Aboriginal Parent-Directed School Kurrawang,Kalgoorlie,6430,,,,http://capskurrawang.wa.edu.au,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-20,-30.82861111,121.3294444,true
independent,Beechboro Christian School,Bennett Springs,6063,,reception@beechboro.wa.edu.au,https://www.beechboro.wa.edu.au,http://www.beechborocs.wa.edu.au,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-20,-31.85707887,115.9333126,true
independent,Fremantle Christian College,Hamilton Hill,6163,,admin@fremantlecc.wa.edu.au,https://fremantlecc.wa.edu.au,http://fremantlecc.wa.edu.au/,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-20,-32.0845,115.77528,true
independent,Mundaring Christian College,Mundaring,6073,,reception@mundaringcc.wa.edu.au,https://www.mundaring.wa.edu.au/,http://www.mundaring.wa.edu.au,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-20,-31.89879059,116.1809706,true
independent,John Wollaston Anglican Community School,Camillo,6111,,,,http://www.jwacs.wa.edu.au,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-20,-32.10376571,116.0072157,true
independent,John Calvin Christian College,Armadale,6112,,information@frsa.asn.au,https://www.frsa.asn.au/schools-2/contact-1/,http://www.frsa.asn.au,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-20,-32.14885574,116.0067857,true
independent,Parnngurr Community School,Newman,6753,,principal@parnngurrschool.wa.edu.au,https://subscribe.wordpress.com,https://parnngurrschool.wa.edu.au/,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-20,-22.81801,122.59668,true
independent,Lake Joondalup Baptist College,Joondalup,6027,,,https://ljbc.wa.edu.au,http://www.ljbc.wa.edu.au,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-20,-31.73659,115.76145,false
independent,Grace Christian School,Glen Iris,6230,,admin@grace.wa.edu.au,https://www.grace.wa.edu.au,http://www.grace.wa.edu.au,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-20,-33.337806,115.679609,true
independent,Chrysalis Montessori School,Glendalough,6016,,admin@chrysalis.wa.edu.au,https://chrysalis.wa.edu.au/contact-us/,http://www.chrysalis.wa.edu.au/,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-20,-31.91739143,115.817315,true
independent,Frederick Irwin Anglican School,Mandurah,6210,,admin@fias.wa.edu.au,https://www.frederickirwin.wa.edu.au/search,http://www.frederickirwin.wa.edu.au,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-20,-32.51039538,115.7526232,true
independent,St Andrew's Grammar,Dianella,6059,,reception@sag.wa.edu.au,https://sag.wa.edu.au,http://www.sag.wa.edu.au,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-20,-31.87141076,115.8749301,true
independent,John Septimus Roe Anglican Community School,Mirrabooka,6061,,,,https://www.jsracs.wa.edu.au/,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-20,-31.85754,115.855223,true
independent,Yakanarra Community School,Fitzroy Crossing,6765,,,,https://www.yakanarraschool.wa.edu.au/,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-20,-18.67024,125.29654,true
independent,Purnululu Aboriginal Independent Community School,Kununurra,6743,,principal@purnululuschool.wa.edu.au,http://www.purnululuschool.wa.edu.au/contact,http://www.purnululuschool.wa.edu.au,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-20,-17.2759,128.0501,true
independent,Port School,Hamilton Hill,6163,,admin@portschool.wa.edu.au,http://www.portschool.wa.edu.au/#gf_1,http://www.portschool.wa.edu.au/,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-20,-32.08284,115.77858,true
independent,Margaret River Montessori School - Margaret River campus,Margaret River,6285,,montessori@margmont.wa.edu.au,http://www.margmont.wa.edu.au,http://www.margmont.wa.edu.au,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-20,-33.9591,115.06705,true
independent,Golden Hill Steiner School,Denmark,6333,,office@goldenhill.wa.edu.au,http://www.goldenhill.wa.edu.au/site-search,http://www.goldenhill.wa.edu.au,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-20,-34.942075,117.358227,true
independent,Australian Islamic College (Dianella),Dianella,6059,,,,http://www.aic.wa.edu.au/,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-20,-31.90266836,115.8739813,true
independent,Yallingup Steiner School,Yallingup,6282,,info@yss.wa.edu.au,http://yss.wa.edu.au,http://yss.wa.edu.au,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-20,-33.67289,115.03147,true
independent,Al-Hidayah Islamic School,Bentley,6102,,info@islamicschool.com.au,http://www.islamicschool.com.au/contact-us,http://www.islamicschool.com.au,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-20,-32.01129,115.91115,true
independent,Rockingham John Calvin School,Baldivis,6171,,,https://www.ais.wa.edu.au/search/pages,https://www.ais.wa.edu.au,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-20,-32.30608822,115.7981819,false
independent,Carnarvon Christian School,Carnarvon,6701,,office@ccs.wa.edu.au,https://www.ccs.wa.edu.au/contactus.html,https://www.ccs.wa.edu.au/,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-20,-24.87603,113.65776,true
independent,Geraldton Grammar School,Geraldton,6530,,ggs@gegs.wa.edu.au,https://geraldtongrammarschool.wa.edu.au/contact-us,http://www.geraldtongrammarschool.com.au,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-20,-28.76386,114.62028,true
independent,Quinns Baptist College,Mindarie,6030,,,,http://www.qbc.wa.edu.au,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-20,-31.67664,115.7095,true
independent,Tranby College,Baldivis,6171,,tranby@tranby.wa.edu.au,https://www.tranby.wa.edu.au,http://www.tranby.wa.edu.au,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-20,-32.3405,115.80179,true
independent,West Coast Steiner School,Nollamara,6061,,,,http://www.wcss.wa.edu.au,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-20,-31.88377968,115.8395367,true
independent,Living Waters Lutheran College,Warnbro,6169,,,,http://www.livingwaters.wa.edu.au,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-20,-32.343041,115.754401,true
independent,Foundation Christian College,Greenfields,6210,,office@fcc.wa.edu.au,https://www.fcc.wa.edu.au/search,http://www.fcc.wa.edu.au,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-20,-32.52894158,115.7638458,true
independent,Carey Baptist College,Harrisdale,6112,,marketing@carey.wa.edu.au,https://carey.wa.edu.au/,http://www.carey.wa.edu.au,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-20,-32.11122,115.93412,true
independent,Wulungarra Community School,Fitzroy Crossing,6765,,,http://www.wulungarra.wa.edu.au/login,http://www.wulungarra.wa.edu.au,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-20,-18.82600381,124.94121143,true
independent,Ellenbrook Christian College,Ellenbrook,6069,,ellenbrook@scea.wa.edu.au,https://www.ellenbrook.wa.edu.au/,http://www.ellenbrook.wa.edu.au,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-20,-31.78741858,115.9598286,true
independent,Peter Moyes Anglican Community School,Mindarie,6030,,admin@pmacs.wa.edu.au,https://www.petermoyes.wa.edu.au/search,http://www.petermoyes.wa.edu.au,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-20,-31.6768,115.70754,true
independent,Georgiana Molloy Anglican School,Yalyalup,6280,,enquiries@gmas.wa.edu.au,https://gmas.us14.list-manage.com/subscribe/post?u=c0961282d1243da16037e0f67&id=c1ed632cd2,http://www.gmas.wa.edu.au,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-20,-33.66197816,115.38247207,true
independent,Great Southern Grammar School,Kalgan,6330,,reception@gsg.wa.edu.au,,http://www.gsg.wa.edu.au,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-20,-34.94715223,117.97046609,true
independent,Byford John Calvin School,Byford,6122,,,,https://portal.frsa.asn.au/frsa/,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-20,-32.22464901,116.005747,true
independent,Casa Mia Montessori Community School,Bassendean,6054,,admin@casamiamontessori.wa.edu.au,http://www.casamiamontessori.wa.edu.au/contact-form,http://www.casamiamontessori.wa.edu.au/,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-20,-31.90307054,115.9519339,true
independent,Hope Christian College,Roelands,6226,,,https://hopecc.wa.edu.au/contact/,http://www.hopecc.wa.edu.au,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-20,-33.29289,115.82769,false
independent,Australian Christian College - Southlands,Albany,6330,,,,https://www.acc.edu.au/southlands/,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-20,-34.99516988,117.9219245,true
independent,Goldfields Baptist College,Somerville,6430,,,http://www.gbc.wa.edu.au/search.php,http://www.gbc.wa.edu.au,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-20,-30.77596793,121.4641571,true
independent,St George's Anglican Grammar School,Perth,6000,,info@stgeorges.wa.edu.au,https://www.stgeorges.wa.edu.au/search,http://www.stgeorges.wa.edu.au,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-20,-31.95397495,115.85693258,true
independent,Australian Islamic College (Kewdale),Kewdale,6105,,,,http://www.aic.wa.edu.au,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-20,-31.98092716,115.9323628,true
independent,Nyikina Mangala Community School,Derby,6728,,,https://www.ais.wa.edu.au/search/pages,https://www.ais.wa.edu.au/school-details/11998,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-20,-18.012296,124.010685,true
independent,Sowilo Community High School,Kelmscott,6111,,,,http://www.sowilo.wa.edu.au,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-20,-32.130973526976,116.010430948159,true
independent,South-West John Calvin Christian College,Capel,6271,,information@frsa.asn.au,https://www.frsa.asn.au/schools-2/contact-1/,http://www.frsa.asn.au,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-20,-33.543641,115.565435,true
independent,Child Side School,Boyanup,6237,,enquiries@childsideschool.wa.edu.au,https://childsideschool.wa.edu.au/,http://www.childsideschool.wa.edu.au,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-20,-33.48569,115.74084,true
independent,Mandurah Baptist College,Lakelands,6180,,attendanceps@mbc.wa.edu.au,https://www.mbc.wa.edu.au,http://www.mbc.wa.edu.au,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-20,-32.47718,115.76053,true
independent,Al-Ameen College,Langford,6147,,admin@alameencollege.wa.edu.au,https://alameencollege.wa.edu.au/,https://alameencollege.wa.edu.au/,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-20,-32.04424552,115.9368562,true
independent,Swan Valley Anglican Community School,Aveley,6069,,school@svacs.wa.edu.au,https://www.svacs.wa.edu.au/search,http://www.svacs.wa.edu.au,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-20,-31.79361403,115.9852066,true
independent,Court Grammar School,Mundijong,6123,,,https://www.cgs.wa.edu.au/,https://www.cgs.wa.edu.au/,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-20,-32.269662,115.991277,true
independent,Peter Carnley Anglican Community School,Wellard,6170,,,https://www.pcacs.wa.edu.au/search,http://www.pcacs.wa.edu.au,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-20,-32.256313,115.815494,false
independent,International School of Western Australia,City Beach,6015,,info@iswa.wa.edu.au,https://www.iswa.wa.edu.au/,http://www.iswa.wa.edu.au,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-20,-31.897316,115.777807,true
independent,Heritage College Perth,Forrestfield,6058,,reception@hcp.wa.edu.au,https://www.hcp.wa.edu.au/contact-heritage-college-perth,http://www.hcp.wa.edu.au,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-20,-31.98168898,116.0190732,true
independent,Fountain College,Ferndale,6148,,,,http://www.fountain.wa.edu.au,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-20,,,true
independent,Leaning Tree Steiner School,Glenfield,6532,,info@leaningtree.wa.edu.au,http://www.leaningtree.wa.edu.au/contact,http://www.leaningtree.wa.edu.au,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-20,-28.683819,114.627888,true
independent,Esperance Anglican Community School,Esperance,6450,,info@eacs.wa.edu.au,https://www.eacs.wa.edu.au/contact-us/,http://www.eacs.wa.edu.au,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-20,-33.871098,121.886091,true
independent,Blue Gum Montessori School,Bibra Lake,6163,,,https://www.bluegummontessori.wa.edu.au/contact/,http://www.bgms.wa.edu.au,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-20,-32.085446138235966,115.8383086917877,false
independent,Bold Park Community School,Wembley,6014,,,,http://www.boldpark.com,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-20,-31.92333,115.82362,true
independent,The Silver Tree Steiner School,Parkerville,6081,,welcome@silvertree.wa.edu.au,https://silvertree.wa.edu.au/,http://www.silvertree.wa.edu.au,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-20,-31.87214452,116.1365505,true
government,Beaconsfield Primary School,Beaconsfield,6162,,,https://www.beaconsfieldps.wa.edu.au/,https://www.beaconsfieldps.wa.edu.au/,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-20,-32.06830818,115.7595732,false
government,Aubin Grove Primary School,Aubin Grove,6164,,,http://www.det.wa.edu.au/schoolsonline/home.do,http://www.det.wa.edu.au/schoolsonline/overview.do?schoolID=5820,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-20,-32.172834,115.864112,false
independent,Alkimos Baptist College,Merriwa,6030,,,,http://www.alkimosbc.wa.edu.au,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-20,-31.660413,115.710527,true
government,Spring Hill Primary School,Tapping,6065,,,https://springhillps.wa.edu.au/contact-us/,http://www.springhillps.wa.edu.au,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-20,-31.72371268,115.79189256,false
government,Makybe Rise Primary School,Baldivis,6171,,,http://www.det.wa.edu.au/schoolsonline/home.do,http://www.det.wa.edu.au/schoolsonline/overview.do?schoolID=5824,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-20,-32.343149,115.817225,false
independent,SMYL Community College,Rockingham,6168,,college@smylcollege.wa.edu.au,http://www.smylcollege.wa.edu.au/,http://www.smylcollege.wa.edu.au/,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-20,-32.273293,115.754034,true
government,Roleystone Community College,Roleystone,6111,,,https://roleystonecc.wa.edu.au/,https://roleystonecc.wa.edu.au/,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-20,-32.103174,116.08621,false
government,Dalyellup Primary School,Dalyellup,6230,,teachinwa@education.wa.edu.au,http://www.det.wa.edu.au/schoolsonline/home.do,http://www.det.wa.edu.au/schoolsonline/overview.do?schoolID=5779,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-20,-33.399857,115.622834,true
government,Malvern Springs Primary School,Ellenbrook,6069,,,http://www.det.wa.edu.au/schoolsonline/home.do,http://www.det.wa.edu.au/schoolsonline/overview.do?schoolID=5827,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-20,-31.759223,115.979504,false
government,Meadow Springs Primary School,Meadow Springs,6210,,teachinwa@education.wa.edu.au,http://www.det.wa.edu.au/schoolsonline/home.do,http://www.det.wa.edu.au/schoolsonline/overview.do?schoolID=5828,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-20,-32.500317,115.758417,true
government,Merredin College,Merredin,6415,,,https://merredincollege.wa.edu.au/,http://www.merredincollege.wa.edu.au/,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-20,-31.488613,118.282238,true
government,Piara Waters Primary School,Piara Waters,6112,,,http://www.det.wa.edu.au/schoolsonline/home.do,http://www.det.wa.edu.au/schoolsonline/overview.do?schoolID=5829,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-20,-32.135758,115.908859,false
government,Aveley Primary School,Aveley,6069,,,https://www.aveleyps.wa.edu.au/,https://www.aveleyps.wa.edu.au/,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-20,-31.79019,115.992281,false
government,John Tonkin College,Mandurah,6210,,admin@johntonkincollege.wa.edu.au,https://www.johntonkincollege.wa.edu.au/,http://www.johntonkincollege.wa.edu.au,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-20,-32.51747,115.75518,true
independent,Immaculate Heart College,Lower Chittering,6084,,reception@ihc.wa.edu.au,http://www.ihc.wa.edu.au/,http://www.ihc.wa.edu.au,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-20,-31.545352,116.068902,true
government,Baldivis Secondary College,Baldivis,6171,,baldivis@education.wa.edu.au,http://www.det.wa.edu.au/schoolsonline/home.do,http://www.det.wa.edu.au/schoolsonline/overview.do?schoolID=4190,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-20,-32.33446135,115.82774471,true
government,Baynton West Primary School,Baynton,6714,,,http://www.det.wa.edu.au/schoolsonline/home.do,http://www.det.wa.edu.au/schoolsonline/overview.do?schoolID=5830,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-20,-20.753592,116.79915,false
government,Tuart Forest Primary School,Dalyellup,6230,,,http://www.det.wa.edu.au/schoolsonline/home.do,http://www.det.wa.edu.au/schoolsonline/overview.do?schoolID=5831,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-20,-33.3923968,115.63434362,false
government,Pearsall Primary School,Pearsall,6065,,teachinwa@education.wa.edu.au,http://www.det.wa.edu.au/schoolsonline/home.do,http://www.det.wa.edu.au/schoolsonline/overview.do?schoolID=5832,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-20,-31.780224,115.815353,true
